id,comment,program,time
hackbear, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
문라잇, 잘 봤어요 수고 많으셨습니당,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
좋은날, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
생쥐, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
ljh, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
쭈쭈, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
phsljc, 나주쌀 좋아요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
클로산도라, 수고하셨어여,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
mmmmm, 안뇽,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
syyon6138, 빠용,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
천상의신, ㅎㅎ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
lalala, 👋👋👋,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
미세기, 재밌었어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
ksj, 대박좋아요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
ysa, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
khd1010, 빠이,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
bsa, 잘 보고가요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
끌림, 수고하셧어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
pigfeed1, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
덕구, 아,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
새옹지마, 잘 보고 가요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
덕구, 오,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
방가방가, 하이,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_060021
새옹지마, 또 봐요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_060041
